,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
103,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.028056112224448898,0.05430861723446894,0.014228456913827655,0.5071428571428571,9.338165524512387,0.012704768253942754,1.9187941099590484
871,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.026352705410821645,0.05460921843687375,0.014178356713426854,0.5380228136882129,9.852234276345625,0.01273925606724471,2.046401444865039
870,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019839679358717433,0.07835671342685371,0.014178356713426854,0.7146464646464648,9.120424190756673,0.012623784643435167,3.2298295706457174
570,frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.026152304609218437,0.06102204408817635,0.014128256513026053,0.5402298850574713,8.853028329841647,0.012532389428154907,2.0422770541082165
172,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02439879759519038,0.05430861723446894,0.014128256513026053,0.5790554414784395,10.66231237261038,0.012803191553447578,2.246593675155189
173,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02249498997995992,0.07835671342685371,0.014128256513026053,0.6280623608017818,8.01542501381302,0.012365623029626387,2.4779511118044475
227,frozenset({'SUKI  SHOULDER BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02655310621242485,0.10465931863727455,0.014128256513026053,0.5320754716981132,5.083880524219406,0.011349226509130486,1.9134296819445342
287,frozenset({'CANDLEHOLDER PINK HANGING HEART'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.01993987975951904,0.11302605210420842,0.014128256513026053,0.7085427135678392,6.268844221105527,0.011874530624375003,3.0432382005390086
174,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02785571142284569,0.05190380761523046,0.014128256513026053,0.5071942446043166,9.771811894114053,0.012682439026349293,1.9238740254231093
282,frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.016933867735470943,0.02565130260521042,0.01407815631262525,0.831360946745562,32.41008690828402,0.013643780547066076,5.777716837183135
406,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.027354709418837674,0.0593186372745491,0.01407815631262525,0.5146520146520146,8.6760593010593,0.012455512226858527,1.9381585813135702
407,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018837675350701404,0.10465931863727455,0.01407815631262525,0.7473404255319148,7.140696454579713,0.012106618045710659,3.5436641704461547
281,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),0.02565130260521042,0.016933867735470943,0.01407815631262525,0.548828125,32.41008690828402,0.013643780547066076,2.1789171416425925
162,"frozenset({'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01818637274549098,0.10465931863727455,0.014028056112224449,0.7713498622589532,7.370102082665728,0.012124682732197863,3.915767076321318
249,frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.025400801603206413,0.030210420841683367,0.014028056112224449,0.5522682445759369,18.280720002878443,0.013260687206075478,2.1660058001465488
161,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.024298597194388778,0.05886773547094189,0.014028056112224449,0.577319587628866,9.807062952401843,0.0125976527202702,2.2265812112028938
593,frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),0.020541082164328657,0.022344689378757516,0.014028056112224449,0.6829268292682927,30.563272448867988,0.01356907201175899,3.083374441190073
594,frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),0.022344689378757516,0.020541082164328657,0.014028056112224449,0.6278026905829597,30.563272448867988,0.01356907201175899,2.6315582973175267
770,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01743486973947896,0.10465931863727455,0.013977955911823648,0.8017241379310345,7.6603225433716835,0.012153234324360144,4.5156312625250505
769,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.026853707414829658,0.06102204408817635,0.013977955911823648,0.5205223880597015,8.53007131828542,0.012339287794024925,1.9583353477382783
750,frozenset({'REGENCY TEA PLATE GREEN '}),frozenset({'REGENCY TEA PLATE PINK'}),0.019088176352705412,0.015280561122244489,0.013927855711422845,0.7296587926509186,47.75078525020438,0.013636177665953148,3.6425058855575223
842,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02249498997995992,0.06102204408817635,0.013927855711422845,0.6191536748329621,10.146393554733928,0.012555165441102646,2.4655035216632095
751,frozenset({'REGENCY TEA PLATE PINK'}),frozenset({'REGENCY TEA PLATE GREEN '}),0.015280561122244489,0.019088176352705412,0.013927855711422845,0.9114754098360656,47.75078525020438,0.013636177665953148,11.080670600460179
752,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.02775551102204409,0.05095190380761523,0.013927855711422845,0.5018050541516246,9.848602636053517,0.01251365958369645,1.9049733525021058
753,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.026352705410821645,0.057615230460921846,0.013927855711422845,0.5285171102661597,9.173218713836997,0.012409538515909575,1.9987676966836898
754,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022444889779559118,0.07835671342685371,0.013927855711422845,0.6205357142857143,7.919368834490317,0.012169147915068613,2.4288011316751152
843,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02149298597194389,0.0593186372745491,0.013927855711422845,0.648018648018648,10.924368424368422,0.012652921072606134,2.672531818604095
844,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.025801603206412827,0.043236472945891787,0.013927855711422845,0.5398058252427184,12.484964393794504,0.012812285392428142,2.0790431073116693
615,frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021442885771543085,0.04909819639278557,0.013877755511022044,0.6471962616822431,13.181670799160788,0.012824948494182755,2.695271337376741
743,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.024298597194388778,0.06102204408817635,0.013877755511022044,0.5711340206185567,9.359470485670272,0.012395005441745214,2.189443791429012
391,frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.025501002004008014,0.035370741482965935,0.013877755511022044,0.5442043222003929,15.38571993076465,0.01297576616158168,2.1163633301084928
744,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.017284569138276553,0.10465931863727455,0.013877755511022044,0.8028985507246377,7.671543835549913,0.012068764282071157,4.54253728044324
551,frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.022895791583166333,0.027254509018036072,0.013827655310621242,0.6039387308533917,22.159222551164884,0.013203641752442761,2.456048007617445
550,frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.027254509018036072,0.022895791583166333,0.013827655310621242,0.5073529411764706,22.159222551164884,0.013203641752442761,1.9833757066371547
136,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.025801603206412827,0.057965931863727456,0.013827655310621242,0.5359223300970873,9.245470794069027,0.012332041337183384,2.029906046402428
134,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.022795591182364728,0.06377755511022044,0.013827655310621242,0.6065934065934065,9.51107965090683,0.01237380823771792,2.3797833096360317
135,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02565130260521042,0.05430861723446894,0.013827655310621242,0.5390625,9.925910977859779,0.012434568535869333,2.0516694405760676
313,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.019539078156312624,0.0593186372745491,0.01377755511022044,0.7051282051282052,11.887127512127513,0.012618523620387066,3.1901367953297903
314,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.02625250501002004,0.043236472945891787,0.01377755511022044,0.5248091603053435,12.138112212855917,0.01264248938759282,2.0134300729974
713,frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.022545090180360723,0.10465931863727455,0.01377755511022044,0.611111111111111,5.83905111430243,0.011418001333327979,2.3023046092184365
793,frozenset({'REGENCY TEA PLATE ROSES '}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.022294589178356715,0.053356713426853705,0.01377755511022044,0.6179775280898876,11.58200137152503,0.012587989104461428,2.4779780148532358
149,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.017585170340681362,0.10465931863727455,0.01377755511022044,0.7834757834757835,7.485962967054398,0.01193710316424432,4.135060252083115
148,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.022444889779559118,0.05886773547094189,0.01377755511022044,0.6138392857142857,10.427431610942248,0.012456275276002907,2.437151760167734
312,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02249498997995992,0.05886773547094189,0.01377755511022044,0.6124721603563474,10.404207932521443,0.012453325990658673,2.4285539469744086
290,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'DOTCOM POSTAGE'}),0.026803607214428857,0.035370741482965935,0.013677354709418837,0.5102803738317757,14.426623600116491,0.012729291247826314,1.9697582187275315
745,frozenset({'JUMBO BAG TOYS '}),frozenset({'DOTCOM POSTAGE'}),0.026152304609218437,0.035370741482965935,0.013677354709418837,0.5229885057471264,14.785907329621306,0.012752328303902393,2.022234831107999
292,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01808617234468938,0.10465931863727455,0.013677354709418837,0.7562326869806094,7.225660331322625,0.011784468235067328,3.67293165877209
291,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.024298597194388778,0.043236472945891787,0.013677354709418837,0.5628865979381443,13.01879083991351,0.012626769069200525,2.188822219911521
195,frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.022294589178356715,0.04909819639278557,0.013677354709418837,0.6134831460674157,12.495024077046548,0.012582730591443407,2.4601819918907584
441,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019488977955911823,0.07835671342685371,0.013677354709418837,0.7017994858611825,8.956469141808952,0.012150262448745185,3.0906830903185676
440,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.026352705410821645,0.05430861723446894,0.013677354709418837,0.5190114068441064,9.55670450240624,0.012246175718169806,1.9661409776073886
652,frozenset({'TOY TIDY PINK POLKADOT'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.023496993987975952,0.037474949899799596,0.013627254509018036,0.579957356076759,15.475867416165924,0.012746705836522746,2.291493647192863
265,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02439879759519038,0.06377755511022044,0.013627254509018036,0.5585215605749487,8.757337273429675,0.012071158850767668,2.1206527007503384
266,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020791583166332665,0.07835671342685371,0.013627254509018036,0.655421686746988,8.364588789942378,0.011998094385163112,2.6746990484465436
128,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.020541082164328657,0.03617234468937876,0.013577154308617235,0.6609756097560976,18.27295453009932,0.012834135204276289,2.8429448825708974
126,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.020791583166332665,0.03717434869739479,0.013577154308617235,0.6530120481927711,17.566200110414705,0.0128042407460211,2.7748100367401474
686,frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.023547094188376753,0.06938877755511022,0.013577154308617235,0.5765957446808511,8.309639757277825,0.011943250227910733,2.1979260027592873
127,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.018987975951903806,0.044188376753507015,0.013577154308617235,0.7150395778364117,16.181621285277526,0.01273810647346798,3.3541907889853793
493,frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.026152304609218437,0.030861723446893786,0.013527054108216433,0.5172413793103448,16.759964173757275,0.012719948915867807,2.0075007157171485
590,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02595190380761523,0.0593186372745491,0.013476953907815632,0.5193050193050194,8.754500156527184,0.011937522339267714,1.9569194614127856
591,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018336673346693387,0.10465931863727455,0.013476953907815632,0.7349726775956285,7.022524961612611,0.01155785016927643,3.3782957667913154
75,frozenset({'REGENCY TEA PLATE PINK'}),frozenset({'REGENCY TEA PLATE ROSES '}),0.015280561122244489,0.022294589178356715,0.013476953907815632,0.8819672131147541,39.55969791858537,0.013136280075180421,8.283337508350035
74,frozenset({'REGENCY TEA PLATE ROSES '}),frozenset({'REGENCY TEA PLATE PINK'}),0.022294589178356715,0.015280561122244489,0.013476953907815632,0.6044943820224719,39.55969791858537,0.013136280075180421,2.4897735812534156
179,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.025801603206412827,0.03406813627254509,0.013426853707414829,0.520388349514563,15.274928612221586,0.012547841173328621,2.0139874891483367
181,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.02344689378757515,0.03627254509018036,0.013426853707414829,0.5726495726495726,15.787410870283798,0.01257637519528034,2.2551222444889776
180,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.02625250501002004,0.04133266533066132,0.013426853707414829,0.5114503816793893,12.373999537358316,0.01234176770374416,1.9622722006513023
176,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.019539078156312624,0.06102204408817635,0.013426853707414829,0.6871794871794872,11.261167950823124,0.012234539218717996,3.0016508426689446
178,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015480961923847696,0.10465931863727455,0.013426853707414829,0.8673139158576051,8.287020469371852,0.011806626780615339,6.747811476611756
177,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.018937875751503006,0.0593186372745491,0.013426853707414829,0.708994708994709,11.952309452309452,0.012303484724960944,3.2325232282747307
175,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.020691382765531063,0.05886773547094189,0.013426853707414829,0.6489104116222759,11.02319303487713,0.01220879886024554,2.6806043120724197
659,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.025801603206412827,0.05190380761523046,0.013426853707414829,0.520388349514563,10.0260149192188,0.012087652258424664,1.9767997533528592
658,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.020791583166332665,0.05430861723446894,0.013426853707414829,0.6457831325301204,11.890988307473435,0.01229769157553584,2.669809005766635
674,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01593186372745491,0.10465931863727455,0.013426853707414829,0.8427672955974842,8.05248215420095,0.011759435705077488,5.694366733466931
673,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.022444889779559118,0.06102204408817635,0.013426853707414829,0.5982142857142857,9.803248885761201,0.012057220653732314,2.3370118013805388
657,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02249498997995992,0.06377755511022044,0.013426853707414829,0.5968819599109131,9.35880904934943,0.011992178244264079,2.322452363290116
275,frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.026152304609218437,0.05886773547094189,0.013326653306613227,0.5095785440613027,8.656329991032852,0.011787126356922261,1.9190275081412824
375,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.014829659318637275,0.026402805611222446,0.013276553106212424,0.8952702702702702,33.908149135853115,0.01288500849394179,9.296282888357352
376,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.026402805611222446,0.014829659318637275,0.013276553106212424,0.5028462998102466,33.908149135853115,0.01288500849394179,1.981621257782741
373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.01753507014028056,0.04939879759519038,0.013276553106212424,0.7571428571428571,15.327151550275284,0.012410341725535238,3.9142402451962743
374,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.018537074148296594,0.021442885771543085,0.013276553106212424,0.7162162162162161,33.401111391765596,0.012879064742711875,3.4482488787097996
377,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.021442885771543085,0.018537074148296594,0.013276553106212424,0.6191588785046729,33.401111391765596,0.012879064742711875,2.5770928359787058
623,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021442885771543085,0.06377755511022044,0.013276553106212424,0.6191588785046729,9.708099933191885,0.011908978277195673,2.4583018798332863
624,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02565130260521042,0.05460921843687375,0.013276553106212424,0.517578125,9.47785263761468,0.01187575551905414,1.959676437896035
147,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.025801603206412827,0.05460921843687375,0.013226452905811623,0.512621359223301,9.38708470651109,0.011817447520291083,1.9397460259163748
383,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016983967935871744,0.10465931863727455,0.013226452905811623,0.7787610619469026,7.4409146943323,0.011448922393885968,4.046939879759519
382,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02149298597194389,0.06102204408817635,0.013226452905811623,0.6153846153846153,10.084628015662497,0.011914906968245107,2.441342685370741
146,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020791583166332665,0.06377755511022044,0.013226452905811623,0.636144578313253,9.97442716663985,0.01190041656459211,2.57306168628648
791,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.021442885771543085,0.057615230460921846,0.013176352705410822,0.6144859813084113,10.665339292970337,0.011940915899936146,2.444488977955912
150,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02034068136272545,0.03717434869739479,0.013176352705410822,0.6477832512315271,17.425544062778005,0.012420201123690267,2.7336168841178865
792,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024198396793587176,0.05460921843687375,0.013176352705410822,0.5445134575569358,9.971090470492145,0.011854897169087674,2.075562488613591
151,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.018987975951903806,0.04173346693386774,0.013176352705410822,0.6939313984168867,16.62769593325457,0.01238391863888097,3.1308880692419336
790,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.025150300601202404,0.057965931863727456,0.013176352705410822,0.5239043824701196,9.038143019968528,0.01171849209440926,1.9786656996000374
152,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.019789579158316632,0.03617234468937876,0.013176352705410822,0.6658227848101267,18.406956765664997,0.012460517226838446,2.8841812412704204
638,frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),0.020140280561122246,0.019539078156312624,0.01312625250501002,0.6517412935323382,33.3557851766807,0.012732729989036188,2.815323504151159
892,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02399799599198397,0.06377755511022044,0.01312625250501002,0.5469728601252609,8.576259456480917,0.011595718993096412,2.0665924013926467
893,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.02224448897795591,0.057965931863727456,0.01312625250501002,0.5900900900900901,10.179946584440966,0.01183682997257039,2.298149045343434
788,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.016432865731462926,0.0218436873747495,0.01312625250501002,0.798780487804878,36.56802416648019,0.01276729812330071,4.861140462743667
163,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.023597194388777554,0.057965931863727456,0.01312625250501002,0.5562632696390658,9.59638276749849,0.011758419142895007,2.1229571583358102
164,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.024198396793587176,0.05430861723446894,0.01312625250501002,0.5424430641821946,9.988158266675834,0.011812071035859293,2.0668277731934457
165,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.022795591182364728,0.057615230460921846,0.01312625250501002,0.5758241758241759,9.994304825609174,0.011812879265545117,2.221684301244977
789,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})",0.0218436873747495,0.016432865731462926,0.01312625250501002,0.6009174311926605,36.56802416648019,0.01276729812330071,2.4645705203510464
894,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02565130260521042,0.05095190380761523,0.01312625250501002,0.51171875,10.043172320550639,0.011819269802129308,1.943650501002004
